"id","session","x","y","chosen","z","zscaled","time","trial","round","distance","type_choice","previous_reward"
111,1,7,4,40,29,24,1719326813811,7,7,1,"Near",43
111,1,7,4,40,31,25,1719326814208,8,7,0,"Repeat",29
111,1,6,5,47,18,17,1719326815498,9,7,2,"Far",31
111,1,6,5,47,19,17,1719326815804,10,7,0,"Repeat",18
111,1,7,0,8,12,13,1719326817779,11,7,6,"Far",19
111,1,0,0,1,31,25,1719326819472,12,7,7,"Far",12
111,1,0,0,1,30,24,1719326819759,13,7,0,"Repeat",31
111,1,1,0,2,22,19,1719326821399,14,7,1,"Near",30
111,1,0,0,1,31,25,1719326822619,15,7,1,"Near",22
111,1,0,1,9,30,24,1719326824622,16,7,1,"Near",31
111,1,0,7,57,22,19,1719326827209,17,7,6,"Far",30
111,1,2,6,51,11,12,1719326830186,18,7,3,"Far",22
111,1,2,6,51,13,13,1719326830827,19,7,0,"Repeat",11
111,1,6,4,39,22,19,1719326831883,20,7,6,"Far",13
111,1,6,4,39,20,18,1719326831952,21,7,0,"Repeat",22
111,1,6,4,39,21,18,1719326832275,22,7,0,"Repeat",20
111,1,3,3,28,25,21,1719326833866,23,7,4,"Far",21
111,1,4,7,61,13,13,1719326835863,24,7,5,"Far",25
111,1,4,7,61,13,13,1719326836222,25,7,0,"Repeat",13
111,1,5,0,6,33,27,1719326838402,0,8,NA,NA,NA
111,1,6,0,7,33,27,1719326843720,1,8,1,"Near",33
111,1,6,0,7,32,26,1719326844021,2,8,0,"Repeat",33
111,1,5,0,6,31,25,1719326847172,3,8,1,"Near",32
111,1,5,1,14,25,22,1719326850870,4,8,1,"Near",31
111,1,6,1,15,34,27,1719326853007,5,8,1,"Near",25
111,1,6,1,15,34,27,1719326854299,6,8,0,"Repeat",34
111,1,7,1,16,48,37,1719326855845,7,8,1,"Near",34
111,1,7,0,8,48,37,1719326857953,8,8,1,"Near",48
111,1,7,2,24,30,25,1719326859961,9,8,2,"Far",48
111,1,6,2,23,20,18,1719326861671,10,8,1,"Near",30
111,1,5,2,22,13,14,1719326863880,11,8,1,"Near",20
111,1,7,3,32,12,13,1719326866893,12,8,3,"Far",13
111,1,0,0,1,26,22,1719326869001,13,8,10,"Far",12
111,1,1,1,10,21,19,1719326871306,14,8,2,"Far",26
111,1,1,1,10,22,20,1719326871779,15,8,0,"Repeat",21
111,1,0,7,57,42,33,1719326874067,16,8,7,"Far",22
111,1,1,7,58,34,27,1719326875712,17,8,1,"Near",42
111,1,0,6,49,42,33,1719326877370,18,8,2,"Far",34
111,1,0,5,41,42,33,1719326879195,19,8,1,"Near",42
111,1,0,4,33,34,27,1719326881169,20,8,1,"Near",42
111,1,1,4,34,32,26,1719326882695,21,8,1,"Near",34
111,1,1,5,42,31,25,1719326884290,22,8,1,"Near",32
111,1,1,6,50,42,33,1719326885732,23,8,1,"Near",31
111,1,2,6,51,38,30,1719326887545,24,8,1,"Near",42
111,1,2,5,43,35,28,1719326889503,25,8,1,"Near",38
111,1,4,3,29,27,21,1719326891744,0,9,NA,NA,NA
111,1,7,7,64,42,30,1719326894118,1,9,7,"Far",27
111,1,7,6,56,30,23,1719326895811,2,9,1,"Near",42
111,1,6,7,63,40,29,1719326897870,3,9,2,"Far",30
111,1,6,6,55,26,21,1719326899296,4,9,1,"Near",40
111,1,5,7,62,40,29,1719326902734,5,9,2,"Far",26
111,1,5,7,62,38,28,1719326903069,6,9,0,"Repeat",40
111,1,4,7,61,50,35,1719326904442,7,9,1,"Near",38
111,1,3,7,60,47,33,1719326905959,8,9,1,"Near",50
111,1,2,7,59,31,24,1719326907429,9,9,1,"Near",47
111,1,3,6,52,43,31,1719326908962,10,9,2,"Far",31
111,1,4,6,53,48,34,1719326910430,11,9,1,"Near",43
111,1,4,5,45,46,33,1719326912441,12,9,1,"Near",48
111,1,4,4,37,46,33,1719326913850,13,9,1,"Near",46
111,1,5,4,38,47,33,1719326915117,14,9,1,"Near",46
111,1,5,5,46,41,30,1719326916558,15,9,1,"Near",47
111,1,6,4,39,49,34,1719326917941,16,9,2,"Far",41
111,1,6,5,47,39,28,1719326919375,17,9,1,"Near",49
111,1,5,6,54,36,27,1719326920809,18,9,2,"Far",39
111,1,3,4,36,32,24,1719326922341,19,9,4,"Far",36
111,1,7,5,48,32,24,1719326924798,20,9,5,"Far",32
111,1,7,4,40,41,30,1719326926225,21,9,1,"Near",32
111,1,3,5,44,38,28,1719326927755,22,9,5,"Far",41
111,1,3,5,44,38,28,1719326928214,23,9,0,"Repeat",38
111,1,2,6,51,25,20,1719326929604,24,9,2,"Far",38
111,1,4,2,21,11,12,1719326931934,25,9,6,"Far",25
111,1,3,7,60,17,18,1719326937934,0,10,NA,NA,NA
111,1,3,0,4,12,14,1719326940990,1,10,7,"Far",17
111,1,3,3,28,42,38,1719326944882,2,10,3,"Far",12
111,1,4,3,29,23,23,1719326946739,3,10,1,"Near",42
111,1,2,3,27,31,29,1719326947964,4,10,2,"Far",23
111,1,3,4,36,49,43,1719326949471,5,10,2,"Far",31
111,1,3,5,44,45,40,1719326951196,6,10,1,"Near",49
111,1,3,6,52,21,21,1719326952905,7,10,1,"Near",45
111,1,4,4,37,31,29,1719326954229,8,10,3,"Far",21
111,1,4,5,45,28,27,1719326955496,9,10,1,"Near",31
111,1,2,5,43,43,39,1719326956819,10,10,2,"Far",28
111,1,2,5,43,44,39,1719326957707,11,10,0,"Repeat",43
111,1,2,4,35,44,39,1719326959348,12,10,1,"Near",44
111,1,3,2,20,23,23,1719326961257,13,10,3,"Far",44
111,1,2,2,19,12,14,1719326962564,14,10,1,"Near",23
111,1,4,2,21,21,21,1719326964048,15,10,2,"Far",12
111,1,7,3,32,43,39,1719327063644,16,10,4,"Far",21
111,1,7,2,24,40,36,1719327078101,17,10,1,"Near",43
111,1,7,1,16,24,24,1719327079635,18,10,1,"Near",40
111,1,7,4,40,35,32,1719327081366,19,10,3,"Far",24
111,1,6,3,31,27,26,1719327082725,20,10,2,"Far",35
111,1,6,2,23,28,27,1719327084604,21,10,1,"Near",27
111,1,6,1,15,20,21,1719327086013,22,10,1,"Near",28
111,1,7,5,48,40,36,1719327087775,23,10,5,"Far",20
111,1,7,6,56,38,35,1719327089219,24,10,1,"Near",40
111,1,7,7,64,21,21,1719327090768,25,10,1,"Near",38
115,1,4,4,37,20,18,1722418868294,0,1,NA,NA,NA
115,1,4,2,21,41,31,1722418902532,1,1,2,"Far",20
115,1,3,2,20,45,34,1722418912928,2,1,1,"Near",41
115,1,6,3,31,29,24,1722418926914,3,1,4,"Far",45
115,1,3,1,12,38,29,1722418942702,4,1,5,"Far",29
115,1,2,1,11,37,29,1722418943819,5,1,1,"Near",38
115,1,2,2,19,23,20,1722418944778,6,1,1,"Near",37
115,1,2,3,27,46,34,1722418945885,7,1,1,"Near",23
115,1,3,3,28,46,34,1722418946854,8,1,1,"Near",46
115,1,4,3,29,35,27,1722418947732,9,1,1,"Near",46
115,1,1,3,26,19,17,1722418948701,10,1,3,"Far",35
115,1,0,1,9,37,29,1722419023397,11,1,3,"Far",19
115,1,0,2,17,19,17,1722419026772,12,1,1,"Near",37
115,1,2,0,3,50,37,1722419028524,13,1,4,"Far",19
115,1,3,0,4,34,27,1722419030564,14,1,1,"Near",50
115,1,6,1,15,50,37,1722419033283,15,1,4,"Far",34
115,1,7,2,24,45,34,1722419037045,16,1,2,"Far",50
115,1,7,4,40,27,22,1722419039332,17,1,2,"Far",45
115,1,3,5,44,10,11,1722419042196,18,1,5,"Far",27
115,1,2,3,27,46,34,1722419045021,19,1,3,"Far",10
115,1,2,4,35,44,33,1722419048061,20,1,1,"Near",46
115,1,1,5,42,13,13,1722419050221,21,1,2,"Far",44
115,1,0,4,33,19,17,1722419052127,22,1,2,"Far",13
115,1,5,6,54,33,26,1722419054021,23,1,7,"Far",19
115,1,6,5,47,27,22,1722419056589,24,1,2,"Far",33
115,1,7,6,56,43,33,1722419058949,25,1,2,"Far",27
115,1,0,6,49,31,25,1722419114566,0,2,NA,NA,NA
115,1,1,5,42,20,18,1722419125007,1,2,2,"Far",31
115,1,1,3,26,31,25,1722419128078,2,2,2,"Far",20
115,1,0,6,49,30,24,1722419131559,3,2,4,"Far",31
115,1,2,6,51,19,17,1722419133359,4,2,2,"Far",30
115,1,3,5,44,23,20,1722419136310,5,2,2,"Far",19
115,1,3,4,36,23,20,1722419139751,6,2,1,"Near",23
115,1,4,3,29,28,23,1722419141985,7,2,2,"Far",23
115,1,5,1,14,37,29,1722419143738,8,2,3,"Far",28
115,1,4,0,5,32,25,1722419145320,9,2,2,"Far",37
115,1,3,0,4,26,22,1722419147118,10,2,1,"Near",32
115,1,3,2,20,27,22,1722419149406,11,2,2,"Far",26
115,1,7,3,32,1,6,1722419151318,12,2,5,"Far",27
115,1,7,6,56,43,33,1722419152767,13,2,3,"Far",1
115,1,4,7,61,37,29,1722419154919,14,2,4,"Far",43
115,1,3,6,52,21,18,1722419156351,15,2,2,"Far",37
115,1,4,3,29,28,23,1722419160335,16,2,4,"Far",21
115,1,6,4,39,20,18,1722419162215,17,2,3,"Far",28
115,1,6,5,47,26,22,1722419166040,18,2,1,"Near",20
115,1,6,2,23,15,15,1722419167999,19,2,3,"Far",26
115,1,0,0,1,17,16,1722419170623,20,2,8,"Far",15
115,1,0,2,17,32,25,1722419172136,21,2,2,"Far",17
115,1,0,1,9,27,22,1722419173751,22,2,1,"Near",32
115,1,0,5,41,24,20,1722419175449,23,2,4,"Far",27
115,1,0,4,33,25,21,1722419176976,24,2,1,"Near",24
115,1,2,3,27,33,26,1722419179399,25,2,3,"Far",25
115,1,2,7,59,6,9,1722419185416,0,3,NA,NA,NA
115,1,3,1,12,8,11,1722419189129,1,3,7,"Far",6
115,1,4,0,5,25,24,1722419191225,2,3,2,"Far",8
115,1,5,1,14,19,19,1722419192960,3,3,2,"Far",25
115,1,5,2,22,17,18,1722419194178,4,3,1,"Near",19
115,1,5,4,38,13,15,1722419196034,5,3,2,"Far",17
115,1,3,3,28,29,26,1722419199945,6,3,3,"Far",13
115,1,2,2,19,24,23,1722419201352,7,3,2,"Far",29
115,1,4,6,53,11,13,1722419202664,8,3,6,"Far",24
115,1,7,7,64,24,23,1722419204865,9,3,4,"Far",11
115,1,7,6,56,17,18,1722419206082,10,3,1,"Near",24
115,1,7,4,40,17,18,1722419207897,11,3,2,"Far",17
115,1,7,0,8,29,26,1722419210253,12,3,4,"Far",17
115,1,1,0,2,22,21,1722419212089,13,3,6,"Far",29
115,1,0,2,17,19,19,1722419214158,14,3,3,"Far",22
115,1,0,5,41,16,17,1722419215881,15,3,3,"Far",19
115,1,1,4,34,11,13,1722419217282,16,3,2,"Far",16
115,1,2,5,43,43,37,1722419219041,17,3,2,"Far",11
115,1,1,6,50,30,27,1722419222634,18,3,2,"Far",43
115,1,0,7,57,37,32,1722419224489,19,3,2,"Far",30
115,1,4,7,61,7,10,1722419227346,20,3,4,"Far",37
115,1,5,6,54,7,10,1722419228866,21,3,2,"Far",7
115,1,5,5,46,-1,4,1722419230082,22,3,1,"Near",7
115,1,6,3,31,20,20,1722419231530,23,3,3,"Far",-1
115,1,7,2,24,25,24,1722419233234,24,3,2,"Far",20
115,1,5,0,6,31,28,1722419236228,25,3,4,"Far",25
115,1,2,7,59,28,25,1722419238033,0,4,NA,NA,NA
115,1,3,1,12,40,33,1722419241331,1,4,7,"Far",28
115,1,5,2,22,12,13,1722419243115,2,4,3,"Far",40
115,1,6,2,23,20,19,1722419244322,3,4,1,"Near",12
115,1,3,4,36,37,31,1722419246107,4,4,5,"Far",20
115,1,2,3,27,39,32,1722419247210,5,4,2,"Far",37
115,1,1,3,26,37,31,1722419248644,6,4,1,"Near",39
115,1,0,2,17,19,18,1722419249867,7,4,2,"Far",37
115,1,2,5,43,36,30,1722419251218,8,4,5,"Far",19
115,1,4,5,45,35,30,1722419253475,9,4,2,"Far",36
115,1,5,6,54,36,30,1722419255321,10,4,2,"Far",35
115,1,6,7,63,11,13,1722419257275,11,4,2,"Far",36
115,1,7,2,24,31,27,1722419259115,12,4,6,"Far",11
115,1,3,2,20,33,28,1722419261059,13,4,4,"Far",31
115,1,3,0,4,44,36,1722419262699,14,4,2,"Far",33
115,1,4,7,61,39,32,1722419264635,15,4,8,"Far",44
115,1,3,6,52,39,32,1722419266842,16,4,2,"Far",39
115,1,1,5,42,32,27,1722419268627,17,4,3,"Far",39
115,1,3,4,36,40,33,1722419271179,18,4,3,"Far",32
115,1,5,3,30,15,16,1722419272611,19,4,3,"Far",40
115,1,5,4,38,5,9,1722419274522,20,4,1,"Near",15
115,1,6,4,39,1,6,1722419276019,21,4,1,"Near",5
115,1,7,3,32,14,15,1722419277924,22,4,2,"Far",1
115,1,7,5,48,26,23,1722419279980,23,4,2,"Far",14
115,1,6,5,47,11,13,1722419281660,24,4,1,"Near",26
115,1,7,6,56,37,31,1722419283059,25,4,2,"Far",11
115,1,6,0,7,18,17,1722419286052,0,5,NA,NA,NA
115,1,1,1,10,29,24,1722419287923,1,5,6,"Far",18
115,1,2,1,11,33,27,1722419289740,2,5,1,"Near",29
115,1,2,3,27,25,22,1722419290964,3,5,2,"Far",33
115,1,3,4,36,31,25,1722419292460,4,5,2,"Far",25
115,1,4,4,37,36,29,1722419293700,5,5,1,"Near",31
115,1,2,3,27,26,22,1722419295427,6,5,3,"Far",36
115,1,3,2,20,8,10,1722419297164,7,5,2,"Far",26
115,1,3,0,4,30,25,1722419298420,8,5,2,"Far",8
115,1,4,7,61,41,32,1722419299811,9,5,8,"Far",30
115,1,3,6,52,16,16,1722419301334,10,5,2,"Far",41
115,1,3,5,44,24,21,1722419302581,11,5,1,"Near",16
115,1,0,5,41,32,26,1722419303958,12,5,3,"Far",24
115,1,0,6,49,21,19,1722419305275,13,5,1,"Near",32
115,1,0,7,57,16,16,1722419306645,14,5,1,"Near",21
115,1,7,5,48,2,6,1722419308996,15,5,9,"Far",16
115,1,7,6,56,14,14,1722419310196,16,5,1,"Near",2
115,1,7,2,24,20,18,1722419311805,17,5,4,"Far",14
115,1,4,2,21,19,18,1722419313133,18,5,3,"Far",20
115,1,3,1,12,19,18,1722419314607,19,5,2,"Far",19
115,1,0,0,1,31,25,1722419316116,20,5,4,"Far",19
115,1,0,2,17,33,27,1722419318021,21,5,2,"Far",31
115,1,1,3,26,36,29,1722419320323,22,5,2,"Far",33
115,1,1,5,42,12,13,1722419322941,23,5,2,"Far",36
115,1,2,5,43,10,12,1722419324309,24,5,1,"Near",12
115,1,5,4,38,30,25,1722419327317,25,5,4,"Far",10
115,1,3,7,60,42,39,1722419329724,0,6,NA,NA,NA
115,1,6,2,23,12,15,1722419331469,1,6,8,"Far",42
115,1,6,0,7,45,41,1722419333645,2,6,2,"Far",12
115,1,5,0,6,42,39,1722419334702,3,6,1,"Near",45
115,1,3,2,20,35,33,1722419336565,4,6,4,"Far",42
115,1,3,1,12,20,21,1722419337941,5,6,1,"Near",35
115,1,5,3,30,36,34,1722419339614,6,6,4,"Far",20
115,1,6,3,31,15,17,1722419340846,7,6,1,"Near",36
115,1,7,1,16,27,27,1722419342158,8,6,3,"Far",15
115,1,7,4,40,9,12,1722419343654,9,6,3,"Far",27
115,1,7,7,64,40,37,1722419345510,10,6,3,"Far",9
115,1,7,6,56,24,24,1722419346838,11,6,1,"Near",40
115,1,5,4,38,33,31,1722419348438,12,6,4,"Far",24
115,1,0,3,25,50,45,1722419350526,13,6,6,"Far",33
115,1,0,5,41,18,19,1722419352070,14,6,2,"Far",50
115,1,0,7,57,10,13,1722419353366,15,6,2,"Far",18
115,1,0,4,33,30,29,1722419355006,16,6,3,"Far",10
115,1,1,3,26,32,31,1722419356406,17,6,2,"Far",30
115,1,1,2,18,36,34,1722419358174,18,6,1,"Near",32
115,1,0,2,17,50,45,1722419359374,19,6,1,"Near",36
115,1,1,1,10,26,26,1722419362206,20,6,2,"Far",50
115,1,2,0,3,2,7,1722419363854,21,6,2,"Far",26
115,1,2,3,27,26,26,1722419365429,22,6,3,"Far",2
115,1,2,4,35,23,23,1722419366670,23,6,1,"Near",26
115,1,3,5,44,17,19,1722419368582,24,6,2,"Far",23
115,1,4,5,45,10,13,1722419373302,25,6,1,"Near",17
115,1,3,2,20,44,36,1722419375647,0,7,NA,NA,NA
115,1,5,2,22,21,20,1722419377007,1,7,2,"Far",44
115,1,5,1,14,25,23,1722419378198,2,7,1,"Near",21
115,1,4,0,5,22,20,1722419379814,3,7,2,"Far",25
115,1,2,1,11,38,32,1722419381959,4,7,3,"Far",22
115,1,1,1,10,23,21,1722419383615,5,7,1,"Near",38
115,1,0,1,9,7,10,1722419385487,6,7,1,"Near",23
115,1,2,4,35,20,19,1722419386782,7,7,5,"Far",7
115,1,3,5,44,34,29,1722419388111,8,7,2,"Far",20
115,1,4,4,37,36,30,1722419389255,9,7,2,"Far",34
115,1,4,3,29,27,24,1722419390231,10,7,1,"Near",36
115,1,3,7,60,11,13,1722419392415,11,7,5,"Far",27
115,1,1,7,58,22,20,1722419394431,12,7,2,"Far",11
115,1,0,6,49,16,16,1722419396359,13,7,2,"Far",22
115,1,0,5,41,14,15,1722419397871,14,7,1,"Near",16
115,1,0,3,25,20,19,1722419399615,15,7,2,"Far",14
115,1,7,0,8,19,18,1722419401543,16,7,10,"Far",20
115,1,7,2,24,20,19,1722419402927,17,7,2,"Far",19
115,1,6,4,39,32,27,1722419404767,18,7,3,"Far",20
115,1,5,4,38,29,25,1722419406111,19,7,1,"Near",32
115,1,5,5,46,29,25,1722419407816,20,7,1,"Near",29
115,1,6,6,55,25,23,1722419409295,21,7,2,"Far",29
115,1,5,7,62,17,17,1722419410840,22,7,2,"Far",25
115,1,7,7,64,15,16,1722419412535,23,7,2,"Far",17
115,1,7,4,40,37,31,1722419413879,24,7,3,"Far",15
115,1,7,3,32,22,20,1722419415864,25,7,1,"Near",37
115,1,5,5,46,29,26,1722419421088,0,8,NA,NA,NA
115,1,6,2,23,36,31,1722419422664,1,8,4,"Far",29
115,1,6,1,15,38,32,1722419423719,2,8,1,"Near",36
115,1,5,1,14,37,32,1722419425063,3,8,1,"Near",38
115,1,2,1,11,41,35,1722419426465,4,8,3,"Far",37
115,1,1,2,18,48,40,1722419427440,5,8,2,"Far",41
115,1,4,5,45,30,27,1722419428584,6,8,6,"Far",48
115,1,5,4,38,32,28,1722419430152,7,8,2,"Far",30
115,1,5,5,46,28,25,1722419431632,8,8,1,"Near",32
115,1,5,6,54,14,15,1722419433016,9,8,1,"Near",28
115,1,6,6,55,11,13,1722419434224,10,8,1,"Near",14
115,1,5,7,62,3,7,1722419435335,11,8,2,"Far",11
115,1,4,7,61,7,10,1722419436704,12,8,1,"Near",3
115,1,3,6,52,0,5,1722419437673,13,8,2,"Far",7
115,1,2,6,51,2,6,1722419438633,14,8,1,"Near",0
115,1,2,5,43,18,18,1722419439976,15,8,1,"Near",2
115,1,1,4,34,30,27,1722419441184,16,8,2,"Far",18
115,1,0,4,33,40,34,1722419442616,17,8,1,"Near",30
115,1,0,6,49,33,29,1722419444096,18,8,2,"Far",40
115,1,3,3,28,35,30,1722419446313,19,8,6,"Far",33
115,1,4,3,29,38,32,1722419447400,20,8,1,"Near",35
115,1,6,4,39,34,29,1722419449153,21,8,3,"Far",38
115,1,7,5,48,28,25,1722419450513,22,8,2,"Far",34
115,1,7,7,64,35,30,1722419451873,23,8,2,"Far",28
115,1,3,2,20,41,35,1722419454985,24,8,9,"Far",35
115,1,3,0,4,23,22,1722419456720,25,8,2,"Far",41
115,1,7,0,8,35,30,1722419458945,0,9,NA,NA,NA
115,1,6,2,23,29,25,1722419460825,1,9,3,"Far",35
115,1,5,3,30,15,16,1722419462017,2,9,2,"Far",29
115,1,4,2,21,24,22,1722419462881,3,9,2,"Far",15
115,1,0,0,1,6,9,1722419464337,4,9,6,"Far",24
115,1,1,0,2,19,18,1722419465184,5,9,1,"Near",6
115,1,1,2,18,25,23,1722419466369,6,9,2,"Far",19
115,1,1,1,10,10,12,1722419467322,7,9,1,"Near",25
115,1,3,4,36,21,20,1722419468897,8,9,5,"Far",10
115,1,7,7,64,34,29,1722419470424,9,9,7,"Far",21
115,1,6,6,55,28,25,1722419472042,10,9,2,"Far",34
115,1,6,5,47,16,16,1722419472889,11,9,1,"Near",28
115,1,7,4,40,13,14,1722419474369,12,9,2,"Far",16
115,1,7,3,32,35,30,1722419475272,13,9,1,"Near",13
115,1,4,4,37,25,23,1722419476449,14,9,4,"Far",35
115,1,3,4,36,22,20,1722419477610,15,9,1,"Near",25
115,1,4,2,21,26,23,1722419479417,16,9,3,"Far",22
115,1,3,2,20,44,36,1722419481193,17,9,1,"Near",26
115,1,2,2,19,28,25,1722419482465,18,9,1,"Near",44
115,1,2,4,35,29,25,1722419484330,19,9,2,"Far",28
115,1,2,3,27,27,24,1722419485221,20,9,1,"Near",29
115,1,2,5,43,43,35,1722419486610,21,9,2,"Far",27
115,1,3,5,44,36,30,1722419487602,22,9,1,"Near",43
115,1,3,6,52,49,39,1722419488410,23,9,1,"Near",36
115,1,1,6,50,29,25,1722419489858,24,9,2,"Far",49
115,1,0,5,41,23,21,1722419490873,25,9,2,"Far",29
115,1,3,4,36,36,29,1722419495066,0,10,NA,NA,NA
115,1,5,3,30,33,27,1722419497330,1,10,3,"Far",36
115,1,5,1,14,24,21,1722419498586,2,10,2,"Far",33
115,1,4,1,13,28,24,1722419499514,3,10,1,"Near",24
115,1,3,3,28,35,29,1722419500922,4,10,3,"Far",28
115,1,2,5,43,24,21,1722419502217,5,10,3,"Far",35
115,1,4,5,45,34,28,1722419503298,6,10,2,"Far",24
115,1,5,5,46,15,15,1722419504074,7,10,1,"Near",34
115,1,6,4,39,25,22,1722419505139,8,10,2,"Far",15
115,1,7,3,32,24,21,1722419506091,9,10,2,"Far",25
115,1,7,5,48,25,22,1722419507027,10,10,2,"Far",24
115,1,4,7,61,40,32,1722419508314,11,10,5,"Far",25
115,1,5,7,62,27,23,1722419509579,12,10,1,"Near",40
115,1,5,6,54,20,19,1722419510417,13,10,1,"Near",27
115,1,4,5,45,34,28,1722419511474,14,10,2,"Far",20
115,1,3,5,44,33,27,1722419512876,15,10,1,"Near",34
115,1,3,1,12,33,27,1722419690977,16,10,4,"Far",33
115,1,6,2,23,11,12,1722419706504,17,10,4,"Far",33
115,1,1,2,18,49,38,1722419709064,18,10,5,"Far",11
115,1,1,3,26,27,23,1722419710545,19,10,1,"Near",49
115,1,2,4,35,7,10,1722419712184,20,10,2,"Far",27
115,1,3,4,36,35,29,1722419713608,21,10,1,"Near",7
115,1,3,6,52,30,25,1722419715648,22,10,2,"Far",35
115,1,3,7,60,44,35,1722419717561,23,10,1,"Near",30
115,1,0,7,57,20,19,1722419719672,24,10,3,"Far",44
115,1,1,6,50,29,25,1722419722208,25,10,2,"Far",20
1154,1,1,3,26,9,11,1734340187977,0,1,NA,NA,NA
1154,1,5,2,22,17,16,1734340190246,1,1,5,"Far",9
1154,1,2,1,11,12,13,1734340191154,2,1,4,"Far",17
1154,1,6,1,15,12,13,1734340193377,3,1,4,"Far",12
1154,1,6,0,7,24,20,1734340193879,4,1,1,"Near",12
1154,1,5,0,6,33,26,1734340194343,5,1,1,"Near",24
1154,1,5,1,14,18,17,1734340194849,6,1,1,"Near",33
1154,1,4,0,5,24,20,1734340195443,7,1,2,"Far",18
1154,1,5,6,54,6,9,1734340196605,8,1,7,"Far",24
1154,1,4,6,53,8,10,1734340197150,9,1,1,"Near",6
1154,1,3,6,52,25,21,1734340197637,10,1,1,"Near",8
1154,1,2,6,51,26,22,1734340198224,11,1,1,"Near",25
1154,1,5,4,38,13,13,1734340199324,12,1,5,"Far",26
1154,1,0,4,33,6,9,1734340200158,13,1,5,"Far",13
1154,1,0,0,1,38,29,1734340200999,14,1,4,"Far",6
1154,1,0,7,57,37,29,1734340201787,15,1,7,"Far",38
1154,1,1,7,58,21,18,1734340202406,16,1,1,"Near",37
1154,1,0,6,49,30,24,1734340203191,17,1,2,"Far",21
1154,1,1,6,50,29,24,1734340203759,18,1,1,"Near",30
1154,1,1,0,2,20,18,1734340204516,19,1,6,"Far",29
1154,1,1,1,10,25,21,1734340205024,20,1,1,"Near",20
1154,1,0,1,9,29,24,1734340205545,21,1,1,"Near",25
1154,1,0,0,1,39,30,1734340208555,22,1,1,"Near",29
1154,1,0,0,1,39,30,1734340209063,23,1,0,"Repeat",39
1154,1,4,3,29,22,19,1734340210589,24,1,7,"Far",39
1154,1,3,3,28,27,22,1734340211175,25,1,1,"Near",22
1154,1,5,5,46,45,41,1734340224255,0,2,NA,NA,NA
1154,1,4,5,45,47,43,1734340226275,1,2,1,"Near",45
1154,1,3,4,36,18,19,1734340227305,2,2,2,"Far",47
1154,1,3,5,44,43,39,1734340227818,3,2,1,"Near",18
1154,1,2,5,43,42,39,1734340228427,4,2,1,"Near",43
1154,1,2,6,51,39,36,1734340229156,5,2,1,"Near",42
1154,1,3,6,52,35,33,1734340229667,6,2,1,"Near",39
1154,1,4,6,53,33,31,1734340230161,7,2,1,"Near",35
1154,1,5,6,54,22,23,1734340230658,8,2,1,"Near",33
1154,1,6,6,55,17,19,1734340231587,9,2,1,"Near",22
1154,1,6,5,47,34,32,1734340232130,10,2,1,"Near",17
1154,1,6,4,39,43,39,1734340232627,11,2,1,"Near",34
1154,1,5,4,38,41,38,1734340233132,12,2,1,"Near",43
1154,1,4,4,37,19,20,1734340233670,13,2,1,"Near",41
1154,1,4,5,45,49,44,1734340234539,14,2,1,"Near",19
1154,1,4,5,45,48,43,1734340235296,15,2,0,"Repeat",49
1154,1,4,5,45,48,43,1734340235875,16,2,0,"Repeat",48
1154,1,4,5,45,46,42,1734340236517,17,2,0,"Repeat",48
1154,1,4,5,45,47,43,1734340237061,18,2,0,"Repeat",46
1154,1,4,5,45,50,45,1734340237565,19,2,0,"Repeat",47
1154,1,4,5,45,48,43,1734340238042,20,2,0,"Repeat",50
1154,1,4,5,45,48,43,1734340238565,21,2,0,"Repeat",48
1154,1,4,5,45,48,43,1734340239056,22,2,0,"Repeat",48
1154,1,4,5,45,48,43,1734340239564,23,2,0,"Repeat",48
1154,1,4,5,45,47,43,1734340240022,24,2,0,"Repeat",48
1154,1,4,5,45,48,43,1734340240496,25,2,0,"Repeat",47
1154,1,1,2,18,29,23,1734340241577,0,3,NA,NA,NA
1154,1,1,4,34,40,30,1734340242648,1,3,2,"Far",29
1154,1,3,4,36,43,32,1734340243402,2,3,2,"Far",40
1154,1,3,3,28,40,30,1734340244041,3,3,1,"Near",43
1154,1,3,2,20,42,31,1734340244593,4,3,1,"Near",40
1154,1,4,2,21,49,35,1734340245212,5,3,1,"Near",42
1154,1,4,3,29,38,29,1734340245676,6,3,1,"Near",49
1154,1,4,4,37,28,22,1734340246215,7,3,1,"Near",38
1154,1,5,4,38,27,22,1734340246758,8,3,1,"Near",28
1154,1,5,3,30,26,21,1734340247236,9,3,1,"Near",27
1154,1,5,2,22,24,20,1734340247789,10,3,1,"Near",26
1154,1,5,1,14,34,26,1734340248328,11,3,1,"Near",24
1154,1,4,1,13,46,34,1734340248832,12,3,1,"Near",34
1154,1,3,1,12,35,27,1734340249345,13,3,1,"Near",46
1154,1,2,1,11,16,15,1734340249823,14,3,1,"Near",35
1154,1,2,2,19,30,24,1734340250262,15,3,1,"Near",16
1154,1,2,3,27,45,33,1734340250782,16,3,1,"Near",30
1154,1,2,4,35,50,36,1734340251320,17,3,1,"Near",45
1154,1,1,3,26,46,34,1734340251915,18,3,2,"Far",50
1154,1,1,5,42,27,22,1734340252550,19,3,2,"Far",46
1154,1,2,5,43,36,27,1734340253044,20,3,1,"Near",27
1154,1,3,5,44,35,27,1734340253563,21,3,1,"Near",36
